Treatment,ColonyID,TestingDate,BeeID,Trial number,Visit01,Visit02,Visit03,Visit04,Visit05,Visit06,Visit07,Visit08,Visit09,Visit10,Visit11,Visit12,Visit13,Visit14,Visit15,Visit16,Visit17,Visit18,Visit19,Visit20,Visit21,Visit22,Visit23,Visit24,Visit25,Visit26,Visit27,Visit28,Visit29,Visit30,Visit31,Visit32,Visit33,Visit34,Visit35,Visit36,Visit37,Visit38,Visit39,Visit40,Visit41,Visit42,Visit43,Visit44,Visit45,Visit46,Visit47,Visit48,Visit49,Visit50,Visit51,Visit52,Visit53,Visit54,Visit55,Visit56,Visit57,Visit58,Visit59,Visit60,NumDistinctArms,RowRelativeNumber,TotalArms,NumSame,NumReward,NumRevisited,NumTurnsL1,NumTurnsL2,NumTurnsL3,NumTurnsR1,NumTurnsR2,NumTurnsR3,NumTurns4,NumReentries0,Total1s,Total 2s,Total 3s,Prop 1s,Prop 2s,Prop 3s,PropO4,PropOS,FirstMistake,NumSwitches,TotalL,TotalR,TotalLorR,Change direction prop,Proportion R,Prop R bias,Prop side bias,Num not reach feeder 9,Num reach feeder 9,Season,New or Used floor,EmergenceDate,AgeDays,AgeRelativeToColony
Balanced,Balanced_Colony01,2021-12-06,1Rep5,8,Reward,Reward,Reward,Reward,Reward,Same,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,Previsited,Reward,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,32,2.3333333333
Balanced,Balanced_Colony01,2021-12-06,1Rep5,8,,O4,R1,O4,R2,S0,R2,O4,R3,L3,R2,R2,R3,R2,R2,R3,R1,R1,R1,O4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,32,2.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,1,7,8,3,4,3,7,6,5,4,5,5,4,2,2,3,4,2,1,8,3,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,22,2,8,12,5,0,4,7,2,0,1,2,12,2,4,0.5714285714,0.0952380952,0.1904761905,0.0476190476,0.0952380952,5,6,9,9,18,0.3529411765,0.5,0,0,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,1,4.819189,11.222531,11.464361,11.148608,10.168663,10.765103,11.057069,7.39676,4.398448,10.517446,11.237632,11.394044,9.987471,9.796625,9.685043,4.420551,11.332426,4.880163,7.960054,8.424948,11.728317,9.71982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,1,Reward,Reward,Reward,Reward,Previsited,Previsited,Reward,Reward,Previsited,Previsited,Same,Previsited,Reward,Same,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,1,,L1,L3,L1,R1,O4,R1,R1,R1,L1,S0,R1,R2,S0,L1,L1,R2,R1,R1,L3,L3,L3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,2,8,7,5,3,2,1,2,7,2,1,3,6,3,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,15,0,8,7,1,1,3,4,3,2,0,0,5,4,5,0.3571428571,0.2857142857,0.3571428571,0,0,7,8,5,9,14,0.6153846154,0.6428571429,0.1428571429,0.1428571429,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,2,10.636993,10.191946,11.245089,10.33292,10.465852,11.407636,11.438829,11.735195,6.739867,11.171437,10.556276,11.262081,9.855721,10.393186,10.169717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,14,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,2,Reward,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,2,,R1,R2,R2,R1,R1,L1,R3,L3,R1,L2,L3,R3,L3,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,3,6,3,4,3,1,2,2,3,7,6,2,7,4,1,6,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,One,17,1,7,9,3,0,0,2,1,7,2,1,5,1,7,0.3125,0.0625,0.4375,0.125,0.0625,4,4,3,10,13,0.3333333333,0.7692307692,0.2692307692,0.2692307692,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,3,10.564047,10.111146,11.234978,11.1278,11.577854,9.978079,8.569993,9.719499,11.42111,7.601712,10.352012,11.10051,11.234978,11.53229,10.688473,11.308906,10.484479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,15,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,3,Reward,Reward,Reward,Previsited,Reward,Reward,Same,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,3,,R3,L1,R1,R2,L1,S0,L1,O4,R1,O4,R3,R3,R3,R3,R3,R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,4,8,7,5,4,3,2,2,3,2,3,8,7,4,8,3,8,5,3,8,4,1,4,3,8,5,4,1,2,2,3,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,32,2,8,22,4,0,2,9,2,9,3,2,13,2,11,0.4193548387,0.064516129,0.3548387097,0.0967741935,0.064516129,7,10,6,20,26,0.4,0.7692307692,0.2692307692,0.2692307692,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,4,10.484572,10.938406,10.043212,10.505726,10.89006,6.29854,11.037254,10.878079,9.479484,11.255831,9.951632,11.309974,10.994273,9.893799,10.749447,10.21029,6.598374,9.551714,10.10943,7.167305,11.744078,8.302263,11.479806,9.833327,6.759159,10.663587,11.553163,10.109333,11.564799,10.218972,6.705275,10.422272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,26,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,4,Reward,Reward,Reward,Reward,Reward,Reward,Same,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Same,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,4,,R1,R2,R1,R1,R1,S0,L1,R1,L1,R3,R1,R3,O4,L3,R3,R3,R2,R3,O4,R3,L3,R1,R3,R3,R1,R3,L1,S0,L1,O4,R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,5,6,3,2,8,4,2,4,5,6,5,4,1,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,14,0,8,6,2,1,0,5,2,2,1,0,7,3,2,0.5384615385,0.2307692308,0.1538461538,0.0769230769,0,6,2,3,9,12,0.1818181818,0.75,0.25,0.25,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,5,11.652617,9.755411,10.393955,10.385174,9.774315,8.866597,9.71637,10.810619,7.087198,10.080872,9.813404,10.951461,11.715911,10.333976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,12,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,5,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Reward,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,5,,R3,R1,R2,O4,R2,L2,L1,L1,R1,R1,R3,R1,R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,6,3,1,7,6,5,3,4,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,9,0,8,1,1,0,0,2,5,0,0,0,3,5,0,0.375,0.625,0,0,0,6,2,1,7,8,0.2857142857,0.875,0.375,0.375,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,6,10.193323,10.234068,10.415368,10.729355,10.811448,7.567222,11.025928,10.532854,9.823589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,8,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,6,Reward,Reward,Reward,Reward,Reward,Previsited,Reward,Reward,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,6,,R2,R2,R1,R1,R2,L1,R2,R2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,7,1,1,1,7,6,5,3,2,1,7,4,1,7,6,4,3,2,1,2,7,6,5,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,24,2,8,14,1,0,0,10,6,4,0,2,11,6,4,0.4782608696,0.2608695652,0.1739130435,0,0.0869565217,2,2,1,20,21,0.1,0.9523809524,0.4523809524,0.4523809524,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,7,5.690637,7.542479,11.120283,10.334674,10.347115,11.630197,9.926902,10.019953,10.220212,11.16929,10.480313,10.143385,7.746168,11.546074,10.249732,10.990744,10.43104,9.537479,10.821162,7.596787,11.02057,11.360103,9.415109,10.107173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,20,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,7,Reward,Same,Same,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,7,,S0,S0,R2,R1,R1,R2,R1,R1,R2,R3,R3,R2,R1,R2,R1,R1,R1,L1,R3,R1,R1,R2,R3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,8,8,5,4,3,8,7,8,7,5,4,2,1,5,3,2,8,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,18,0,8,10,2,0,0,7,4,3,1,0,9,4,3,0.5294117647,0.2352941176,0.1764705882,0.0588235294,0,5,3,2,14,16,0.2,0.875,0.375,0.375,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,8,11.454223,10.648349,10.294535,11.487784,9.701874,11.406816,11.562017,11.53087,8.500039,10.863088,11.033421,11.32291,7.886989,8.530073,10.97889,11.501978,9.675378,10.002273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,15,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,8,Reward,Reward,Reward,Reward,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Reward,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony01,2021-12-08,1Rep6,8,,R3,R1,R1,R3,R1,L1,R1,R2,R1,R2,R1,O4,R2,R1,R2,R3,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2021-11-04,34,4.3333333333
Balanced,Balanced_Colony02,2022-02-01,2Rep1,1,5,7,8,1,3,4,5,7,1,3,4,6,8,1,7,1,3,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,19,0,8,11,6,9,1,0,1,0,1,0,6,10,1,0.3333333333,0.5555555556,0.0555555556,0.0555555556,0,7,2,16,1,17,0.125,0.0588235294,-0.441176471,0.4411764706,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,1,11.287719,11.757018,11.786228,11.876135,11.121439,9.971044,10.038611,9.870839,11.078925,9.996484,11.255554,10.227895,8.770977,8.699503,11.058444,11.835014,10.095846,10.521967,10.326579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,1,Reward,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,1,,L2,L1,L1,L2,L1,L1,L2,L2,L2,L1,L2,L2,L1,R2,L2,L2,L3,O4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,2,1,1,6,1,2,3,5,6,8,2,1,7,8,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,16,1,8,7,6,4,1,1,1,1,0,1,7,5,2,0.4666666667,0.3333333333,0.1333333333,0,0.0666666667,2,3,11,3,14,0.2307692308,0.2142857143,-0.285714286,0.2857142857,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,2,4.426544,11.351451,10.197491,6.71878,9.835943,9.922777,10.459909,9.934518,11.432573,6.002793,7.453386,11.415562,9.57959,10.091424,11.321275,10.643808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,12,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,2,Reward,Same,Reward,Previsited,Reward,Reward,Reward,Previsited,Reward,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,2,,S0,R3,L3,L1,L1,L2,L1,L2,L2,R1,R2,L1,L1,L1,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,3,3,3,5,7,1,2,3,2,4,6,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,12,1,8,3,4,5,0,1,0,0,0,1,5,5,0,0.4545454545,0.4545454545,0,0,0.0909090909,2,2,9,1,10,0.2222222222,0.1,-0.4,0.4,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,3,4.843035,9.888123,9.636538,10.22536,11.64425,10.983151,10.125536,11.376769,9.679829,10.964037,10.416266,10.935929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,3,Reward,Same,Reward,Reward,Reward,Reward,Previsited,Previsited,Reward,Reward,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,3,,S0,L2,L2,L2,L1,L1,R1,L2,L2,L1,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,4,1,3,5,7,8,1,3,1,3,5,6,3,6,4,6,7,8,4,7,6,5,5,6,7,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,26,1,8,17,8,8,2,2,2,1,1,1,10,10,3,0.4,0.4,0.12,0.04,0.04,6,8,18,5,23,0.3636363636,0.2173913043,-0.282608696,0.2826086957,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,4,10.440883,10.264726,10.331958,9.704506,11.278079,10.14277,10.423413,11.771996,8.621357,11.309423,10.175408,4.602026,10.366012,10.28925,9.951612,10.262523,11.570629,11.472469,11.345955,8.176952,8.424948,4.363566,10.445382,10.236678,10.870765,10.37864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,21,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,4,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Previsited,Same,Previsited,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,4,,L2,L2,L2,L1,L1,L2,R2,L2,L2,L1,R3,L3,R2,L2,L1,L1,O4,L3,R1,R1,S0,L1,L1,L1,L2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,5,1,2,4,6,7,8,1,8,4,5,8,1,8,3,5,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,17,0,8,9,7,3,2,2,0,0,2,0,9,3,2,0.5625,0.1875,0.125,0.125,0,7,4,12,2,14,0.3076923077,0.1428571429,-0.357142857,0.3571428571,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,5,6.10697,4.343866,10.446781,10.191467,10.190549,10.409378,11.273775,10.525005,9.899944,10.430049,8.161442,9.974405,11.275296,11.033916,9.089078,9.844104,10.594357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,14,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,5,Reward,Reward,Reward,Reward,Reward,Reward,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,Reward,Previsited,Previsited,Previsited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,5,,L1,L2,L2,L1,L1,L1,R1,O4,L1,L3,L1,R1,L3,L2,O4,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,6,4,6,7,5,6,7,8,5,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,11,0,8,3,4,1,0,2,2,1,0,0,6,3,1,0.6,0.3,0.1,0,0,5,3,5,5,10,0.3333333333,0.5,0,0,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,6,10.407355,10.524801,10.147209,11.315626,9.992739,10.513516,11.013917,9.941265,9.72403,10.635014,10.540106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,6,Reward,Reward,Reward,Reward,Previsited,Previsited,Reward,Previsited,Reward,Reward,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,6,,L2,L1,R2,L1,L1,L1,R3,R2,R1,R1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,7,1,1,4,5,6,8,1,2,3,4,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,12,1,8,3,7,2,1,0,0,0,0,1,7,2,1,0.6363636364,0.1818181818,0.0909090909,0,0.0909090909,2,0,10,0,10,0,0,-0.5,0.5,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,7,4.802658,10.352558,10.663934,10.527357,11.417337,11.096646,11.630063,11.022621,10.364902,10.368644,10.089821,10.143635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,11,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,7,Reward,Same,Reward,Reward,Reward,Reward,Previsited,Reward,Reward,Previsited,Previsited,Reward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Three,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,7,,S0,L3,L1,L1,L2,L1,L1,L1,L1,L2,L1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Four,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,8,7,8,4,6,8,1,3,4,5,6,7,8,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,One,14,0,8,6,9,3,0,0,0,0,1,0,9,3,0,0.6923076923,0.2307692308,0,0.0769230769,0,5,0,12,0,12,0,0,-0.5,0.5,,,Winter,,2022-01-06,26,-1.666666667
Balanced,Balanced_Colony02,2022-02-01,2Rep1,8,10.515147,10.335428,10.286636,11.057069,9.582744,10.044959,11.002036,10.348471,11.342604,10.21029,7.720861,9.04339,9.982669,10.860701,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Two,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,13,Winter,,2022-01-06,26,-1.666666667
