p1,p_flip,p0_same,p1_uncond,p2_uncond,p3_uncond,p4_uncond,mean_visits,sem_visits,mean_first_mistake_or_9,sem_first_mistake_or_9,prop_complete,prop_perfect,n_sims,log10_mean_visits
0.60825,0.2,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,16.81075,0.0718197331096788,5.475,0.01906235942094621,1.0,0.018875,8000,1.225587089620043
0.60825,0.21,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,16.88725,0.07231572875430115,5.42625,0.019103094859646487,1.0,0.018375,8000,1.227558932752566
0.60825,0.22,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,17.077875,0.07404119848389132,5.362625,0.01904596695573724,1.0,0.01825,8000,1.2324338304520273
0.60825,0.23,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,17.129625,0.07254510248051631,5.323,0.01911408625952839,1.0,0.019,8000,1.2337478555391612
0.60825,0.24,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,17.271875,0.07332874273510193,5.306,0.019106540306536676,1.0,0.016125,8000,1.2373394862618692
0.60825,0.25,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,17.327125,0.07546444453910447,5.2835,0.019177609114183577,1.0,0.0185,8000,1.238726508460234
0.60825,0.26,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,17.462,0.07400805124414585,5.174875,0.019079300806418006,1.0,0.015375,8000,1.2420939838838831
0.60825,0.27,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,17.65575,0.07683516901515346,5.191125,0.018887671172279658,1.0,0.01675,8000,1.2468861707205925
0.60825,0.28,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,17.86925,0.07801581642935708,5.113875,0.01860024681810935,1.0,0.0135,8000,1.252106324878513
0.60825,0.29,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,18.013125,0.07831912810754034,5.063125,0.01845765735233597,1.0,0.012375,8000,1.2555890627654
0.60825,0.3,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,18.02825,0.0788881132299957,5.075375,0.018752650716911696,1.0,0.012125,8000,1.2559535718566541
0.60825,0.31,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,18.449375,0.08132519666206403,5.0175,0.018410366276864404,1.0,0.0115,8000,1.2659816583731955
0.60825,0.32,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,18.476375,0.08356821727360923,4.976875,0.018424439253125154,1.0,0.013375,8000,1.26661676818687
0.60825,0.33,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,18.679375,0.08188027005023744,4.94075,0.018463072342314528,1.0,0.01175,8000,1.271362340920191
0.60825,0.34,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,18.915,0.08770277702066874,4.908375,0.018270754225794085,1.0,0.01175,8000,1.2768063456287628
0.60825,0.35000000000000003,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,19.010125,0.08641378639057931,4.873125,0.018093006560759215,1.0,0.009625,8000,1.2789849725535944
0.60825,0.36,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,19.19375,0.08656659626632054,4.858,0.01796666636127908,1.0,0.01075,8000,1.2831598337871442
0.60825,0.37,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,19.492375,0.08976166290203041,4.7925,0.017793117858610142,1.0,0.008875,8000,1.2898647578736386
0.60825,0.38,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,19.676625,0.09158854463774649,4.78475,0.017533806174997283,1.0,0.01025,8000,1.2939506088527484
0.60825,0.39,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,19.643125,0.08883598445063542,4.749375,0.017614349174294778,1.0,0.008625,8000,1.293210580309127
0.60825,0.4,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,19.907875,0.09211024120646827,4.741375,0.01751443998884607,1.0,0.009875,8000,1.2990249051792455
0.60825,0.41000000000000003,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,20.111125,0.0939603339039421,4.684375,0.0174957564886107,1.0,0.009,8000,1.3034363653568846
0.60825,0.42,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,20.46025,0.095091871630512,4.644,0.017041509664095313,1.0,0.00625,8000,1.3109109359722877
0.60825,0.43,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,20.614375,0.09642417097136648,4.6425,0.017132707315468117,1.0,0.0065,8000,1.3141701721150194
0.60825,0.44,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,20.857125,0.09707125898257389,4.552625,0.016655547186399635,1.0,0.00575,8000,1.3192544439425538
0.60825,0.45,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,20.969625,0.0987602563962463,4.55825,0.016664463094524785,1.0,0.00575,8000,1.3215906640425055
0.60825,0.46,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,21.300625,0.10221817852356037,4.5425,0.01679276535806555,1.0,0.006625,8000,1.3283923466344636
0.60825,0.47000000000000003,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,21.474125,0.10381209433111852,4.517,0.01654816773035323,1.0,0.006,8000,1.3319154767913548
0.60825,0.48,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,21.7905,0.10480791623805556,4.488,0.016473946821131943,1.0,0.005,8000,1.3382671955858438
0.60825,0.49,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,22.046875,0.10723524206826575,4.4475,0.01601952080684251,1.0,0.005375,8000,1.3433470397704608
0.60825,0.5,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,22.18925,0.10809363341050889,4.4395,0.016197423045477454,1.0,0.004875,8000,1.3461426232610272
0.60825,0.51,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,22.46275,0.10931866435327728,4.4115,0.015973309365203865,1.0,0.006375,8000,1.3514629236402929
0.60825,0.52,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,22.77525,0.11270505748827525,4.3925,0.015762662416000828,1.0,0.0055,8000,1.3574631528469931
0.60825,0.53,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,23.053,0.11511567151013108,4.330125,0.015340419701118052,1.0,0.004,8000,1.3627274502751994
0.60825,0.54,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,23.373,0.1145199141037959,4.326875,0.015411096798571534,1.0,0.003875,8000,1.3687144590686275
0.60825,0.55,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,23.651875,0.11545237829730354,4.284375,0.015161570386142286,1.0,0.003625,8000,1.3738655750897228
0.60825,0.56,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,23.931375,0.1218634052427719,4.273375,0.014942031210948652,1.0,0.00225,8000,1.378967652134425
0.60825,0.5700000000000001,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,24.34525,0.12328752078489194,4.234375,0.014966284396283995,1.0,0.00375,8000,1.3864142386503668
0.60825,0.58,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,24.375,0.12416737319872272,4.258,0.014975648024516976,1.0,0.004375,8000,1.3869446243705745
0.60825,0.59,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,24.754375,0.12898167487662202,4.191375,0.014621107970043137,1.0,0.003375,8000,1.3936519657118271
0.60825,0.6,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,25.153,0.12989320769646004,4.20575,0.01459614668755989,1.0,0.002375,8000,1.4005897908132234
0.60825,0.61,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,25.535125,0.13152771370221122,4.16175,0.014377906930894503,1.0,0.003375,8000,1.4071379881628674
0.60825,0.62,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,25.6385,0.13319373029528733,4.127375,0.014040556197108627,1.0,0.0015,8000,1.408892612860078
0.60825,0.63,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,26.151375,0.135752020804723,4.104625,0.014039567830064494,1.0,0.002375,8000,1.4174945283548643
0.60825,0.64,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,26.4525,0.13807880879566495,4.09575,0.013870041075729743,1.0,0.002625,8000,1.4224667230591896
0.60825,0.65,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,26.94125,0.14117297822497799,4.076,0.013826673392835278,1.0,0.001875,8000,1.4304177419255113
0.60825,0.66,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,27.36125,0.145765220447554,4.077625,0.013512873293269459,1.0,0.002125,8000,1.4371359342652466
0.60825,0.67,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,27.633375,0.14930893068825382,4.009875,0.01343599647577496,1.0,0.003125,8000,1.4414339306770443
0.60825,0.68,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,28.076875,0.15023379090034275,4.039375,0.013515071524659592,1.0,0.001625,8000,1.4483487684940666
0.60825,0.6900000000000001,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,28.5125,0.15261251354709218,4.023625,0.013304105844659976,1.0,0.0015,8000,1.455035298284705
0.60825,0.7000000000000001,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,28.797,0.1548071406019363,3.99575,0.012964615395145472,1.0,0.00225,8000,1.4593472463943373
0.60825,0.71,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,29.645125,0.16203951892210874,3.96025,0.012752855429381309,1.0,0.001625,8000,1.4719532859070168
0.60825,0.72,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,29.9485,0.16352258536129008,3.953875,0.012587970156898165,1.0,0.00175,8000,1.4763750752049085
0.60825,0.73,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,30.46675,0.16690285385521608,3.923375,0.012498298968520208,1.0,0.00175,8000,1.4838261289077357
0.60825,0.74,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,31.021125,0.16712059942939733,3.933875,0.01232834372712964,1.0,0.001,8000,1.4916575437171955
0.60825,0.75,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,31.708375,0.17588571063427108,3.89225,0.012158010500896826,1.0,0.000875,8000,1.5011739857477928
0.60825,0.76,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,32.12875,0.1820108346299138,3.8655,0.012087213547440025,1.0,0.000375,8000,1.506893829234598
0.60825,0.77,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,32.8025,0.18218729578401766,3.852375,0.011646981967251994,1.0,0.00075,8000,1.5159069441638047
0.60825,0.78,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,32.9195,0.18440259083914334,3.84025,0.01184203409085306,1.0,0.00075,8000,1.5174532302799035
0.60825,0.79,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,33.857875,0.1942531080042042,3.82225,0.01142522140477017,1.0,0.0005,8000,1.5296596972834196
0.60825,0.8,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,34.5065,0.19669269996882857,3.8295,0.011558618817082766,1.0,0.0005,8000,1.5379009109642618
0.60825,0.81,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,35.1275,0.20163275698615102,3.79925,0.011355496382799056,1.0,0.000625,8000,1.545647242452447
0.60825,0.8200000000000001,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,35.809,0.21023371435578897,3.794375,0.01111005621455226,1.0,0.00025,8000,1.5539921930994234
0.60825,0.8300000000000001,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,36.092625,0.20422475466988413,3.77675,0.010984535137593381,1.0,0.000375,8000,1.557418469245911
0.60825,0.84,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,37.21375,0.2190658579022523,3.762875,0.010877241428529194,1.0,0.000875,8000,1.5707034357363365
0.60825,0.85,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,38.433125,0.22643274374574648,3.73325,0.01068999949479184,1.0,0.00075,8000,1.5847056984138321
0.60825,0.86,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,38.681125,0.22809783327443056,3.714875,0.010415956668306539,1.0,0.000625,8000,1.587499096594706
0.60825,0.87,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,39.751375,0.2330088795913536,3.698375,0.010207237304165506,1.0,0.000125,8000,1.5993521554977648
0.60825,0.88,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,40.61075,0.24338073789360304,3.711625,0.010346025200605131,1.0,0.000125,8000,1.6086410101217459
0.60825,0.89,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,42.240375,0.25552669595164584,3.699375,0.010267393953394368,1.0,0.000375,8000,1.6257277651059594
0.60825,0.9,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,42.879875,0.2577869515454482,3.653625,0.009866272742991898,1.0,0.00025,8000,1.6322535106658385
0.60825,0.91,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,43.932625,0.26319790765409984,3.639625,0.009890669117346085,1.0,0.000375,8000,1.6427871533895133
0.60825,0.92,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,45.22525,0.27720848584191166,3.647375,0.009803549860668268,1.0,0.00025,8000,1.6553809762686205
0.60825,0.93,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,46.243375,0.2792011140897104,3.617125,0.009485987813215555,1.0,0.0,8000,1.6650495228689521
0.60825,0.9400000000000001,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,47.1335,0.2879509709811049,3.62525,0.009284722960194124,1.0,0.00025,8000,1.6733296904332764
0.60825,0.9500000000000001,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,49.11075,0.30249069924971095,3.60775,0.009310455292826446,1.0,0.0,8000,1.6911765665562482
0.60825,0.96,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,50.44325,0.3108290112971608,3.598375,0.009167922407614168,1.0,0.000125,8000,1.7028030598914472
0.60825,0.97,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,51.9175,0.3166036425123004,3.577125,0.008908430659435853,1.0,0.000125,8000,1.7153137715745694
0.60825,0.98,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,53.5625,0.3349061446651387,3.581375,0.008978855225028354,1.0,0.0,8000,1.7288608392672733
0.60825,0.99,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,55.2665,0.3489410296870015,3.580625,0.008897533193756106,1.0,0.0,8000,1.7424619617987638
0.60825,1.0,0.0335,0.60825,0.32216666666666666,0.03608333333333347,0.0,57.69225,0.36547710486631063,3.556,0.00862908208514695,1.0,0.0,8000,1.7611174767901643
0.615415,0.0,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,14.191875,0.055416750627207786,6.57425,0.017262803009171677,1.0,0.050375,8000,1.1520397773009747
0.615415,0.01,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,14.4045,0.05682193511566449,6.5025,0.01766991077986448,1.0,0.04475,8000,1.158498187919476
0.615415,0.02,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,14.36475,0.05627346637239167,6.43375,0.018016261831989448,1.0,0.044875,8000,1.157298072056803
0.615415,0.03,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,14.601,0.05915767979632788,6.369125,0.018326748225188195,1.0,0.04125,8000,1.1643826009631688
0.615415,0.04,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,14.70725,0.057475647982005114,6.297875,0.018417840200511605,1.0,0.0435,8000,1.1675314748025907
0.615415,0.05,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,14.927,0.060768118454725635,6.24075,0.018667779472564608,1.0,0.041,8000,1.173972532817962
0.615415,0.06,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,14.868625,0.0594465616153101,6.197125,0.01862747875230189,1.0,0.037,8000,1.172270808298471
0.615415,0.07,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,15.029375,0.059301168557170145,6.130875,0.018768654043209893,1.0,0.035,8000,1.1769409207269657
0.615415,0.08,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,15.2645,0.061672363371290354,6.061875,0.01913574097388712,1.0,0.035625,8000,1.183682583230336
0.615415,0.09,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,15.17325,0.06145070242308899,6.024,0.019176944996594874,1.0,0.032625,8000,1.1810786134758184
0.615415,0.1,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,15.3195,0.06245780648524945,6.01775,0.01920385288641866,1.0,0.0335,8000,1.1852445909633897
0.615415,0.11,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,15.425875,0.06285718585630123,5.906375,0.0192548049421708,1.0,0.03175,8000,1.188249807836164
0.615415,0.12,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,15.639125,0.06426923327759664,5.844,0.019429492740381013,1.0,0.0295,8000,1.1942124508784282
0.615415,0.13,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,15.8,0.06521886565676141,5.797875,0.019386355753352652,1.0,0.026375,8000,1.1986570869544226
0.615415,0.14,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,15.851875,0.06429309603932341,5.7445,0.019262466069402545,1.0,0.025375,8000,1.20008063904543
0.615415,0.15,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,16.031875,0.06598220653702262,5.683125,0.019411955267251858,1.0,0.024625,8000,1.2049843180206177
0.615415,0.16,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,16.10075,0.06654676730478602,5.639,0.019548213257998735,1.0,0.0245,8000,1.2068461066700482
0.615415,0.17,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,16.26125,0.06844106279911302,5.636875,0.019544491620171692,1.0,0.02575,8000,1.2111539266969638
0.615415,0.18,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,16.41025,0.06755739128568512,5.542375,0.01924943148507086,1.0,0.020875,8000,1.215115197311073
0.615415,0.19,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,16.633375,0.07071219071285588,5.507625,0.01949221577274737,1.0,0.023375,8000,1.2209803788143938
0.615415,0.2,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,16.678625,0.06989812127011363,5.445625,0.019505364065438274,1.0,0.02125,8000,1.2221602441718087
0.615415,0.21,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,16.782375,0.07151540814133746,5.396,0.019275325996569663,1.0,0.01775,8000,1.2248534211176516
0.615415,0.22,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,17.059,0.07221862167173035,5.386,0.01922522304552391,1.0,0.0175,8000,1.2319535691989811
0.615415,0.23,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,17.0235,0.07324109332177442,5.35325,0.019208830705814334,1.0,0.01775,8000,1.2310488550680878
0.615415,0.24,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,17.34425,0.07465614130543331,5.27275,0.019048360420042362,1.0,0.014,8000,1.2391555248235824
0.615415,0.25,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,17.326375,0.07352253899580334,5.23725,0.019145263704838097,1.0,0.01575,8000,1.2387077097321704
0.615415,0.26,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,17.572125,0.07571701513758014,5.2265,0.01914684814726034,1.0,0.015625,8000,1.244824283975092
0.615415,0.27,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,17.743375,0.07635492672726701,5.20425,0.01902841302500766,1.0,0.017125,8000,1.2490362313055534
0.615415,0.28,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,17.913125,0.07974270078877445,5.13225,0.01888242067145528,1.0,0.013875,8000,1.2531713564725822
0.615415,0.29,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,18.008625,0.07874861264918351,5.047625,0.018839658277484135,1.0,0.013,8000,1.2554805547013148
0.615415,0.3,0.0335,0.615415,0.32216666666666666,0.02891833333333338,0.0,18.22525,0.08075873359159932,5.060125,0.018512167231008462,1.0,0.012375,8000,1.2606734943494529
